wikidata_id	count
Kreis (city of Zürich)	12
brand	12
Indonesian monarchy	12
行政管理区	12
seaport	12
private school	12
mestna občina	12
oak	12
National Trail	12
province of the Netherlands	12
subprefecture	12
riding arena	12
historic landmark	12
historical military facility	12
inland port	12
hunting lodge	12
pleasure garden	12
vocational school	12
Catholic seminary	12
federal electoral district in Nova Scotia	12
mesoregion (Hungary)	12
salt mine	12
guest ranch	12
gold mine	12
city of oblast subordinance	12
special municipality	12
special district of Ethiopia	12
department of the Republic of the Congo	12
non-hunting area in Thailand	12
board of education	12
governorate	12
UNESCO-MAB Biosphere Reserve	12
biomass-fired power station	12
fraction	12
privately owned island	12
Rotte	12
Cultural heritage monument in Hesse	12
national parks of Israel	12
saltworks	12
province of South Africa	12
department of El Salvador	12
round cairn	12
glen	12
light station	12
Franciscan province (O.F.M.)	12
struga	12
natural park in Cameroon	12
national park of Peru	12
administrative region of Greece	12
assembly room	12
lagerstätte	12
wet dock	12
parish of Uganda	12
natural and landscape complex	12
Egyptian theatre	12
softball field	12
arthouse cinema	12
Nebraska state park	12
former arrondissement of Paris	12
eparchy	12
pays de Bretagne	12
baronía	12
province of Fiji	12
South-east Marine Parks Network	12
South-west Marine Parks Network	12
territoire non organisé	12
comarca of Soria Province	12
protected natural area of New Brunswick	12
urban area in Nordic countries	12
quadrangle on Mercury	12
nuragic holy well	12
mukim of Malaysia	12
transboundary river	12
District of Yerevan	12
administrative okrug of Moscow	12
railway company	12
sobrecollida	12
electoral district of Croatia	12
municipal electoral district of Edmonton	12
Constituency of the Regional Council of Lombardy	12
district of the Democratic Republic of the Congo	12
local electoral district of Morelos	12
ward of the Aba South legislative council	12
ward of the Abuja Municipal (Amac) legislative council	12
ward of the Bauchi legislative council	12
ward of the Dekina legislative council	12
ward of the Ekeremor legislative council	12
ward of the Ibadan North legislative council	12
ward of the Ibadan South West legislative council	12
ward of the Ilaje legislative council	12
ward of the Jos South legislative council	12
ward of the Kachia legislative council	12
ward of the Katsina legislative council	12
ward of the Ondo West legislative council	12
ward of the Oturkpo legislative council	12
ward of the Shomolu legislative council	12
ward of the Surulere legislative council	12
province of Boyacá Department	12
passenger ship	12
Reichsgau	12
mission sui iuris	12
district of the canton of St. Gallen	12
sailing ship	12
destroyed convent	12
broadcasting licence area	12
department of Nicaragua	12
giants' grave	12
region of Uzbekistan	12
region of Morocco	12
collier	12
governorate of Jordan	12
Koreatown	12
Zone of Villa Nueva City	12
district of England	11
railway roundhouse	11
online shop	11
altar	11
habitat	11
municipal council	11
Samian Ware Kilnregion	11
Economic region of production	11
Sustainable Development Reserve	11
Area of Significant Ecological Interest	11
Indoor football arena	11
rolling mill	11
census geographic unit of Canada	11
urban district council	11
holy city	11
kolk	11
Stadthalle	11
proposal	11
civil basilica	11
community district of Manhattan	11
district of Samoa	11
county of Iceland	11
wild forest	11
union territory of India	11
association football club	11
speed skating rink	11
Regional Park	11
Periurban Park	11
Shrine to the Virgin Mary	11
orphanage	11
catholic parish church	11
comprehensive community college	11
parish of Guernsey	11
quaker cemetery	11
personal union	11
religious administrative territorial entity	11
German army munitions plant	11
folly	11
tributary state	11
dominion of the British Empire	11
floodplain	11
pasture	11
levada	11
almshouse	11
comuni soppressi della Lombardia	11
military district of Russia	11
volcanic plateau	11
metro station	11
National Government Park	11
onsenkyō	11
campsite	11
reclaimed land	11
subarea of a nature reserve	11
amusement ride	11
village green	11
broadening	11
habitat management area	11
administrative district of Czech municipality with expanded powers	11
centre of oblast	11
halligen	11
memorial garden	11
vernacular region	11
basic statistical unit	11
IOOF cemetery	11
retaining wall	11
chimney	11
artificial ice rink	11
revival house	11
stable	11
federal republic	11
社会主义国家	11
itinerary	11
woodland cemetery	11
Crusader states	11
cogeneration power station	11
Frauenstift	11
Grand Lodge	11
disaster remains	11
statistical region of Slovenia	11
ecclesiastical district	11
Christian organization	11
royal palace	11
aspect in a geographic region	11
Olympic Park	11
railing	11
region of Augustan Italy	11
county courthouse	11
landed property	11
sub-metropolitan municipality of Nepal	11
business school	11
satellite campus	11
former province of Hokkaidō	11
dukedom of Spain	11
ducado	11
district of Northern Ireland	11
provincial city	11
şəhər	11
green belt	11
Indian settlement	11
municipality of Qatar	11
district of the canton of Zürich	11
municipal district of Nova Scotia	11
National Historic Landmark	11
parish of Barbados	11
general governorate of the Russian Empire	11
province of New Zealand	11
museum district	11
long-distance cycling route	11
administrative territorial entity of the Spanish Empire	11
city municipality of Serbia	11
province of Venezuela	11
district of Zulia State	11
canton of the Helvetic Republic	11
Kerbtal	11
مناطق ومحافظات سلطنة عمان	11
flight of locks	11
parco della pace	11
tea plantation	11
Îles de loisirs	11
veterinary college	11
electoral district of Wallonia	11
lake excavated by a brickyard	11
talaiot	11
municipality of Liechtenstein	11
people	11
lacuna	11
landgraviate	11
region of Guyana	11
Stream pool	11
Regions of Western Australia	11
small town municipality	11
canton of the Kingdom of Westphalia	11
nude beach	11
region of Graubünden	11
regions of Graubünden	11
New Jersey State Forest	11
police zone	11
Panchayati raj	11
powet of the Grand Duchy of Lithuania	11
nudist community	11
Freelance marketplace	11
pulp mill	11
business cluster in France	11
сollegium	11
National Battlefield	11
film museum	11
island of Portugal	11
aluminium smelter	11
Имперский округ	11
special-purpose district of the United States	11
Constituency of Regional Councilors of New Taipei City	11
District of Málaga	11
constituency of the Regional Council of the Metropolitan Region of Santiago	11
municipal electoral district of Mississauga	11
gulch	11
economic region of Russia	11
record company	11
ward of the Ajeromi-Ifelodun legislative council	11
ward of the Akure South legislative council	11
ward of the Alimosho legislative council	11
ward of the Alkaleri legislative council	11
ward of the Amuwo-Odofin legislative council	11
ward of the Ankpa legislative council	11
ward of the Bichi legislative council	11
ward of the Chikun legislative council	11
ward of the Dutse legislative council	11
ward of the Egbeda legislative council	11
ward of the Gamawa legislative council	11
ward of the Giwa legislative council	11
ward of the Gusau legislative council	11
ward of the Gwaram legislative council	11
ward of the Ibadan Central [Ibadan North East] legislative council	11
ward of the Idemili North legislative council	11
ward of the Ifako-Ijaye legislative council	11
ward of the Ijebu North legislative council	11
ward of the Jema'A legislative council	11
ward of the Katagum legislative council	11
ward of the Kaura Namoda legislative council	11
ward of the Kumbotso legislative council	11
ward of the Lagos Mainland legislative council	11
ward of the Lere legislative council	11
ward of the Ningi legislative council	11
ward of the Ojo legislative council	11
ward of the Okene legislative council	11
ward of the Ona-Ara legislative council	11
ward of the Oredo legislative council	11
ward of the Sabon-Gari legislative council	11
ward of the Saki West legislative council	11
ward of the Soba legislative council	11
ward of the Sumaila legislative council	11
ward of the Tsafe legislative council	11
ward of the Ughelli North legislative council	11
ward of the Ungogo legislative council	11
ward of the Uyo legislative council	11
ward of the Wasagu/Danko legislative council	11
ward of the Yamaltu/Deba legislative council	11
ward of the Zangon-Kataf legislative council	11
ward of the Zurmi legislative council	11
urban space	11
electoral ward of Alexandrina Council	11
vegueria	11
neighborhood of Kaunas	11
senatorial district of the Philippines	11
departemento de Benino	11
province of Belgium	11
Ichirizuka	11
minesweeper	11
district of Seinäjoki	11
athletics track	10
social center	10
art institution	10
district of Isfahan	10
former Gram Panchayat	10
mangrove	10
ecosystem	10
Territory of a tribe	10
judicial district	10
unincorporated territory	10
Washington state wildlife area	10
state-level new area of the People's Republic of China	10
international border	10
church hall	10
drill hall	10
condominium	10
sauna	10
financial centre	10
city district	10
urban district of Lower Saxony	10
shipping channel	10
river mouth	10
puddle	10
country house hotel	10
estancia	10
former school building	10
autonomous republic	10
autonomous okrug of Russia	10
state city of Latvia	10
city quarter of Copenhagen	10
optional charter municipality of Pennsylvania	10
transport company	10
district of Leipzig, Germany	10
hill chain	10
carfree city	10
outdoor concert venue	10
Konstitutionell Monarchie	10
shelter	10
Catholic school	10
brick and mortar	10
alleyway	10
station located underground	10
order of chivalry	10
ferme pédagogique	10
hypersaline lake	10
cement plant	10
province of Canada	10
ancient county of Estonian region	10
naval base	10
mkhare	10
narrows	10
colonial empire	10
Kupferhof	10
former district of the Bahamas	10
defined community of Minneapolis	10
hall of residence	10
colonia of El Salvador	10
district of Barcelona	10
burgus	10
zone d'aménagement concerté	10
Roman fortification	10
noble family	10
Giardino all'italiana	10
hofje	10
seat farm	10
state-owned enterprise	10
maison des jeunes et de la culture	10
county of New Hampshire	10
stone cross	10
smithy	10
stratovolcano	10
administrative district of the canton of Bern	10
concept	10
astronomical observatory	10
tobacco factory	10
federal electoral district in New Brunswick	10
burial vault	10
South African bantustan	10
parkway	10
kremlin	10
geopolitical corridor	10
paleolake	10
teatro a la italiana	10
honors college	10
Grenzkino	10
region of Victoria	10
district of Tashkent	10
