wikidata_id	count
municipal electoral district of Laval	16
Fast attack craft	16
municipal arrondissement of Marseille	16
The Vijay Co Operative Bank Limited branch	16
Kapol Cooperative Bank Limited branch	16
landing craft	16
hawker centre	16
lineage society	16
quarry	15
lonja	15
treaty	15
sportgymnasium	15
Maneuver Enhancement Brigade	15
parish union	15
infantry regiment of Spanish Army	15
Civilian-run enterprise	15
funding scheme	15
Formula One constructor	15
Beobachtungsobjekt	15
Sustainability and Transformation Partnership	15
patriarchate of the Catholic Church	15
Area Electricity Board	15
local strategic partnership	15
radio communications	15
video game database	15
legal newspaper	15
hospital district	15
Option municipality	15
Asama shrine	15
treasury	15
Politburo of the Communist Party of China	15
industrial archaeology site	15
encyclopedia	15
second-class city	15
guitar duo	15
electronic publication	15
legal gazette	15
boat club	15
television studio	15
light rail line	15
archipelago	15
colonial power	15
shrine	15
pilgrimskyrka	15
historic grouping	15
castle ruin	15
bagno	15
professional school	15
wine bar	15
food truck	15
集合住宅	15
ranch	15
Government of Spain	15
artist's-home museum	15
national under-16 association football team	15
Germany at the FIFA World Cup	15
regional museum	15
anthropology museum	15
neobank	15
contrada of Siena	15
ministry of Poland	15
children's interest channel	15
komputilreta servo	15
auxiliary vessel	15
anarchist bookstore	15
youth village	15
anarchist federation	15
community college district	15
rideable miniature railway	15
smithy	15
District courts of Russia	15
musical work/composition	15
field hospital	15
package delivery	15
Landsmannschaft	15
monastery archive	15
federal electoral district in Manitoba	15
automobile model	15
stadium	15
lower secondary school	15
coffee roaster	15
free software community	15
association football team season	15
incinerator	15
campus university	15
association football competition	15
esport competition	15
harbour museum	15
1962 FIFA World Cup team	15
1974 FIFA World Cup team	15
stichting	15
Regional Health Authority	15
military area command of Sweden	15
city municipality	15
class of award	15
Exclave	15
pirate radio	15
Hexenzunft	15
newspaper archive	15
nuclear submarine	15
multi-storey urban building	15
transportation authority	15
coaching inn	15
regional education agency	15
public interest group	15
wine producing locality	15
carsharing	15
Landeskriminalamt	15
law commission	15
trade office	15
rowing association	15
municipal electoral district of Halifax	15
fictional sports club	15
balloon-borne telescope	15
statistical neighborhood of Zürich	15
cabinet committee	15
general bookstore	15
county of New Brunswick	15
Phyle	15
unfinished or abandoned video game project	15
Landespolizei	15
Haryana State Co-Operative Bank branch	15
professional golf tour	15
hypermarket	15
battery storage power station	15
health and social care regulator	14
business	14
data protection authority	14
chess federation	14
task force	14
directorate in Norway	14
Combat Aviation Brigade	14
old town	14
mechanized infantry regiment	14
smock mill	14
freguesia	14
performing rights organization	14
literary agency	14
Inuit reserved land	14
train ferry	14
Canadian federal department or agency	14
episcopal archive	14
GNU package	14
shoe store chain	14
virtual airline	14
signals unit	14
cabaret ensemble	14
group of authors	14
prohibition newspaper	14
AEFE contracted schools	14
AEFE managed schools	14
domain name registry	14
Place of Gestapo terror	14
firefighting academy	14
collegiate university	14
rump state	14
gay village	14
women's national rugby league team	14
weekly magazine	14
serial	14
people	14
catholic parish church	14
University Center	14
sugarcane plantation	14
taisha	14
mailbox provider	14
internet hosting service	14
Government of Russia	14
Former association football federation	14
transcontinental country	14
legislative assembly	14
Japan Maritime Self-Defense Force destoyer	14
drugstore	14
franchising	14
custom house	14
student debating society	14
virtual community	14
Tōshō-gū	14
military government	14
region of the Czech Republic	14
virtual specialist library	14
music archive	14
plantations of the Antilles and Guyana	14
aerodrome	14
multi-channel network	14
Listed building in Israel	14
Listed Building in Acre	14
British protectorate	14
folkloristic group	14
Government of Croatia	14
prison for men	14
technological educational institute	14
Sampradaya	14
statutory city of Austria	14
Roman city	14
shoe store	14
military expedition	14
public security ministry	14
apostolic administration	14
fishing trawler	14
French independent administrative authority	14
Kantonsschule	14
solar observatory	14
geopark	14
archive of an international organization	14
monastic library	14
wine museum	14
salt mine	14
livestock carrier	14
family entertainment center	14
Canadian superior court	14
vocal trio	14
district municipality	14
OpenStreetMap local chapter	14
Junior college	14
training ground	14
defense district command	14
central securities depository	14
region of Italy	14
bomber command	14
hotel group	14
animal sanctuary	14
charter school network	14
dramatico-musical work	14
public funding agency	14
United States court of appeals	14
offshore company	14
newspaper clippings archive	14
aspect in a geographic region	14
Conservatorio Superior de Música	14
casino hotel	14
order of canons regular	14
virtual band	14
death squad	14
Security Division	14
center of contemporary art	14
flight training squadron	14
state development institution	14
glass factory	14
darknet market	14
netwerkorganisatie	14
cadet corps	14
Legoland	14
homestead	14
British High Commission	14
nuclear weapons program	14
engineer regiment	14
marine battalion	14
geographic names board	14
League of Nations mandate	14
settlement council  in Ukraine	14
financial service	14
county court	14
Argonaut class reactor	14
grenadier regiment	14
joint committee	14
motorized infantry brigade	14
high performance computing center	14
tidal power station	14
pâtisserie	14
District Councils of India	14
Training Center of the German Airforce	14
Mahajanapada	14
parish in Prince Edward Island	14
city hall and prison	14
Quebec Government Office	14
Regional Hygiene Station	14
Guildhalls of Venice	14
airline alliance	14
reconnaissance unit	14
air defense brigade	14
municipal electoral district of Winnipeg	14
Shinkin bank	14
Ikea store	14
Football Association of Finland district	14
Order Police Battalion	14
National Police	14
beach club	14
Luftwaffe parachute division	14
Canadian appellate court	14
Vasai Janata Sahakari Bank Limited branch	14
hapū	14
Winemaking cooperative	14
destroyed monastery	14
city or town or population centre	14
executive board	14
budget label	13
federal prison	13
Regional Historic Center	13
scientific research	13
art archive	13
fab lab	13
ministry of Sweden	13
combat arm	13
regional public corporation in South Korea	13
racecar constructor	13
British Airborne forces	13
South Korea Army command	13
미국 야전군	13
furniture store chain	13
region of Ethiopia	13
German moutain division	13
French Marine Infantry Regiment	13
Zamenhof-Esperanto object	13
repair ship	13
comics museum	13
traditional state in Nigeria	13
rowing team	13
observation tower	13
granary	13
arena	13
sauna	13
temperance newspaper	13
state capital in Germany	13
新闻节目	13
over-the-top media service	13
intercommunale	13
grand duchy	13
community college in Alberta	13
Regional assembly	13
sushi-ya	13
National Committee of the Chinese People's Political Consultative Conference	13
museum complex	13
provincial temple	13
competition regulator	13
road engineering project	13
legislature of a constituent state	13
revue	13
adult camming website	13
aviation ministry	13
Konstitutionell Monarchie	13
body of the European Union	13
company register	13
branch domain	13
Catholic cathedral	13
food bank	13
Chokusaisha	13
political union	13
penal colony	13
military district of Russian Empire	13
National Hansen's Disease Sanatorium	13
volleyball association	13
news broadcasting	13
ryōtei	13
seniorenkonvent	13
digital currency exchanger	13
sandwich shop	13
ballroom	13
student movement	13
educational complex	13
capital of region	13
trial court	13
naval unit	13
Army Training Centres	13
marine brigade	13
computer program	13
public organization (Thailand)	13
water board	13
operating system distribution	13
brewpub chain	13
city with municipal rights	13
certification services provider	13
county	13
youth symphony orchestra	13
ghost town	13
municipal district in Russia	13
European School	13
literary movement	13
Technical Units of Technisches Hilfswerk	13
crime family	13
flotilla leader	13
satellite program	13
space station	13
brigade combat team	13
labor education camp	13
chocolate museum	13
Academy of Commerce	13
paper museum	13
art museum	13
educational program	13
episcopal see	13
Government of Saarland	13
municipal formation in Russia	13
water sawmill	13
party political foundation	13
digital distribution	13
Burgundy wine region	13
industry association	13
ship replica	13
arts festival	13
business cluster	13
manuscript collection	13
electric vehicle charging network	13
Federal Scientific Institute	13
Conservative Association	13
joint technological education district	13
Jewish day school	13
parliamentary group in Finnish parliament	13
scout cruiser	13
Mechanised corps	13
chancery	13
european union federation	13
star	13
Kunstgewerbeschule	13
screenplay	13
Landesmedienanstalt	13
Gostiny Dvor	13
police departments of Finland	13
professional fraternities and sororities	13
triumvirate	13
female seminary	13
fleet tug	13
hunger strike	13
traveling carnival	13
municipality of Moldova	13
